Ramp 10.00 øC/min to 260.00 øC,,
Time,Temperature,Heat Flow (Normalized)
min,øC,W/g
7.29,86.4,-0.361
7.3,86.41,-0.361
7.3,86.43,-0.361
7.3,86.45,-0.361
7.3,86.46,-0.361
7.3,86.48,-0.361
7.3,86.5,-0.361
7.3,86.51,-0.361
7.31,86.53,-0.361
7.31,86.55,-0.361
7.31,86.56,-0.361
7.31,86.58,-0.361
7.31,86.6,-0.361
7.31,86.61,-0.361
7.32,86.63,-0.361
7.32,86.65,-0.361
7.32,86.66,-0.361
7.32,86.68,-0.361
7.32,86.7,-0.361
7.33,86.71,-0.361
7.33,86.73,-0.361
7.33,86.75,-0.361
7.33,86.76,-0.361
7.33,86.78,-0.361
7.33,86.8,-0.361
7.34,86.81,-0.361
7.34,86.83,-0.361
7.34,86.85,-0.361
7.34,86.86,-0.361
7.34,86.88,-0.361
7.34,86.9,-0.361
7.35,86.91,-0.361
7.35,86.93,-0.362
7.35,86.95,-0.362
7.35,86.96,-0.362
7.35,86.98,-0.362
7.35,87,-0.362
7.35,87.01,-0.362
7.36,87.03,-0.362
7.36,87.05,-0.362
7.36,87.06,-0.362
7.36,87.08,-0.362
7.36,87.1,-0.362
7.36,87.11,-0.362
7.37,87.13,-0.362
7.37,87.15,-0.362
7.37,87.16,-0.362
7.37,87.18,-0.362
7.37,87.2,-0.362
7.38,87.22,-0.362
7.38,87.23,-0.362
7.38,87.25,-0.362
7.38,87.26,-0.362
7.38,87.28,-0.362
7.38,87.3,-0.362
7.39,87.31,-0.362
7.39,87.33,-0.362
7.39,87.35,-0.362
7.39,87.36,-0.362
7.39,87.38,-0.362
7.39,87.4,-0.362
7.4,87.42,-0.362
7.4,87.43,-0.362
7.4,87.45,-0.362
7.4,87.46,-0.362
7.4,87.48,-0.362
7.4,87.5,-0.362
7.4,87.51,-0.362
7.41,87.53,-0.362
7.41,87.55,-0.362
7.41,87.56,-0.362
7.41,87.58,-0.362
7.41,87.6,-0.362
7.41,87.61,-0.362
7.42,87.63,-0.362
7.42,87.65,-0.362
7.42,87.66,-0.362
7.42,87.68,-0.362
7.42,87.7,-0.362
7.43,87.71,-0.362
7.43,87.73,-0.362
7.43,87.75,-0.362
7.43,87.76,-0.362
7.43,87.78,-0.362
7.43,87.8,-0.362
7.44,87.81,-0.362
7.44,87.83,-0.362
7.44,87.85,-0.362
7.44,87.86,-0.362
7.44,87.88,-0.362
7.44,87.9,-0.362
7.45,87.91,-0.362
7.45,87.93,-0.362
7.45,87.95,-0.362
7.45,87.96,-0.362
7.45,87.98,-0.362
7.45,88,-0.362
7.45,88.02,-0.362
7.46,88.03,-0.362
7.46,88.05,-0.362
7.46,88.07,-0.362
7.46,88.08,-0.362
7.46,88.1,-0.362
7.46,88.12,-0.362
7.47,88.13,-0.362
7.47,88.15,-0.362
7.47,88.17,-0.362
7.47,88.18,-0.362
7.47,88.2,-0.362
7.48,88.22,-0.362
7.48,88.23,-0.362
7.48,88.25,-0.362
7.48,88.27,-0.362
7.48,88.28,-0.362
7.48,88.3,-0.362
7.49,88.32,-0.362
7.49,88.33,-0.362
7.49,88.35,-0.362
7.49,88.36,-0.362
7.49,88.38,-0.362
7.49,88.4,-0.362
7.5,88.41,-0.362
7.5,88.43,-0.362
7.5,88.45,-0.363
7.5,88.47,-0.363
7.5,88.48,-0.363
7.5,88.5,-0.363
7.5,88.52,-0.363
7.51,88.53,-0.363
7.51,88.55,-0.363
7.51,88.56,-0.363
7.51,88.58,-0.363
7.51,88.6,-0.363
7.51,88.62,-0.363
7.52,88.63,-0.363
7.52,88.65,-0.363
7.52,88.67,-0.363
7.52,88.68,-0.363
7.52,88.7,-0.363
7.53,88.72,-0.363
7.53,88.73,-0.363
7.53,88.75,-0.363
7.53,88.77,-0.363
7.53,88.78,-0.363
7.53,88.8,-0.363
7.54,88.82,-0.363
7.54,88.83,-0.363
7.54,88.85,-0.363
7.54,88.87,-0.363
7.54,88.88,-0.363
7.54,88.9,-0.363
7.55,88.92,-0.363
7.55,88.93,-0.363
7.55,88.95,-0.363
7.55,88.97,-0.363
7.55,88.98,-0.363
7.55,89,-0.363
7.55,89.02,-0.363
7.56,89.03,-0.363
7.56,89.05,-0.363
7.56,89.07,-0.363
7.56,89.08,-0.363
7.56,89.1,-0.363
7.56,89.12,-0.363
7.57,89.13,-0.363
7.57,89.15,-0.363
7.57,89.17,-0.363
7.57,89.18,-0.363
7.57,89.2,-0.363
7.58,89.22,-0.363
7.58,89.23,-0.363
7.58,89.25,-0.363
7.58,89.27,-0.363
7.58,89.28,-0.363
7.58,89.3,-0.363
7.59,89.32,-0.363
7.59,89.33,-0.363
7.59,89.35,-0.363
7.59,89.37,-0.363
7.59,89.38,-0.363
7.59,89.4,-0.363
7.6,89.42,-0.363
7.6,89.43,-0.363
7.6,89.45,-0.363
7.6,89.47,-0.363
7.6,89.48,-0.363
7.6,89.5,-0.363
7.6,89.52,-0.363
7.61,89.53,-0.363
7.61,89.55,-0.363
7.61,89.57,-0.363
7.61,89.58,-0.363
7.61,89.6,-0.363
7.61,89.61,-0.363
7.62,89.63,-0.363
7.62,89.65,-0.363
7.62,89.67,-0.363
7.62,89.68,-0.363
7.62,89.7,-0.363
7.63,89.71,-0.363
7.63,89.73,-0.363
7.63,89.75,-0.363
7.63,89.76,-0.363
7.63,89.78,-0.363
7.63,89.8,-0.363
7.64,89.82,-0.363
7.64,89.83,-0.363
7.64,89.85,-0.363
7.64,89.87,-0.363
7.64,89.88,-0.363
7.64,89.9,-0.363
7.65,89.92,-0.363
7.65,89.93,-0.363
7.65,89.95,-0.363
7.65,89.97,-0.363
7.65,89.98,-0.363
7.65,90,-0.363
7.65,90.02,-0.363
7.66,90.03,-0.363
7.66,90.05,-0.363
7.66,90.07,-0.363
7.66,90.08,-0.364
7.66,90.1,-0.364
7.66,90.12,-0.364
7.67,90.13,-0.364
7.67,90.15,-0.364
7.67,90.17,-0.364
7.67,90.18,-0.364
7.67,90.2,-0.364
7.68,90.22,-0.364
7.68,90.23,-0.364
7.68,90.25,-0.364
7.68,90.27,-0.364
7.68,90.28,-0.364
7.68,90.3,-0.364
7.69,90.32,-0.364
7.69,90.33,-0.364
7.69,90.35,-0.364
7.69,90.37,-0.364
7.69,90.38,-0.364
7.69,90.4,-0.364
7.7,90.42,-0.364
7.7,90.43,-0.364
7.7,90.45,-0.364
7.7,90.47,-0.364
7.7,90.48,-0.364
7.7,90.5,-0.364
7.7,90.52,-0.364
7.71,90.53,-0.364
7.71,90.55,-0.364
7.71,90.57,-0.364
7.71,90.58,-0.364
7.71,90.6,-0.364
7.71,90.62,-0.364
7.72,90.63,-0.364
7.72,90.65,-0.364
7.72,90.67,-0.364
7.72,90.68,-0.364
7.72,90.7,-0.364
7.73,90.72,-0.364
7.73,90.73,-0.364
7.73,90.75,-0.364
7.73,90.77,-0.364
7.73,90.78,-0.364
7.73,90.8,-0.364
7.74,90.82,-0.364
7.74,90.83,-0.364
7.74,90.85,-0.364
7.74,90.87,-0.364
7.74,90.88,-0.364
7.74,90.9,-0.364
7.75,90.92,-0.364
7.75,90.93,-0.364
7.75,90.95,-0.364
7.75,90.97,-0.364
7.75,90.98,-0.364
7.75,91,-0.364
7.75,91.02,-0.364
7.76,91.03,-0.364
7.76,91.05,-0.364
7.76,91.07,-0.364
7.76,91.08,-0.364
7.76,91.1,-0.364
7.76,91.12,-0.364
7.77,91.13,-0.364
7.77,91.15,-0.364
7.77,91.17,-0.364
7.77,91.18,-0.364
7.77,91.2,-0.364
7.78,91.22,-0.364
7.78,91.23,-0.364
7.78,91.25,-0.364
7.78,91.27,-0.364
7.78,91.28,-0.364
7.78,91.3,-0.364
7.79,91.32,-0.364
7.79,91.33,-0.364
7.79,91.35,-0.364
7.79,91.37,-0.364
7.79,91.38,-0.364
7.79,91.4,-0.364
7.8,91.42,-0.364
7.8,91.43,-0.364
7.8,91.45,-0.364
7.8,91.47,-0.364
7.8,91.48,-0.365
7.8,91.5,-0.365
7.8,91.52,-0.365
7.81,91.53,-0.365
7.81,91.55,-0.365
7.81,91.57,-0.365
7.81,91.58,-0.365
7.81,91.6,-0.365
7.81,91.62,-0.365
7.82,91.63,-0.365
7.82,91.65,-0.365
7.82,91.67,-0.365
7.82,91.68,-0.365
7.82,91.7,-0.365
7.83,91.72,-0.365
7.83,91.73,-0.365
7.83,91.75,-0.365
7.83,91.77,-0.365
7.83,91.78,-0.365
7.83,91.8,-0.365
7.84,91.82,-0.365
7.84,91.83,-0.365
7.84,91.85,-0.365
7.84,91.87,-0.365
7.84,91.88,-0.365
7.84,91.9,-0.365
7.85,91.92,-0.365
7.85,91.93,-0.365
7.85,91.95,-0.365
7.85,91.97,-0.365
7.85,91.98,-0.365
7.85,92,-0.365
7.85,92.02,-0.365
7.86,92.03,-0.365
7.86,92.05,-0.365
7.86,92.07,-0.365
7.86,92.08,-0.365
7.86,92.1,-0.365
7.86,92.12,-0.365
7.87,92.13,-0.365
7.87,92.15,-0.365
7.87,92.17,-0.365
7.87,92.18,-0.365
7.87,92.2,-0.365
7.88,92.22,-0.365
7.88,92.23,-0.365
7.88,92.25,-0.365
7.88,92.27,-0.365
7.88,92.28,-0.365
7.88,92.3,-0.365
7.89,92.32,-0.365
7.89,92.33,-0.365
7.89,92.35,-0.365
7.89,92.37,-0.365
7.89,92.38,-0.365
7.89,92.4,-0.365
7.9,92.42,-0.365
7.9,92.43,-0.365
7.9,92.45,-0.365
7.9,92.47,-0.365
7.9,92.48,-0.365
7.9,92.5,-0.365
7.9,92.52,-0.365
7.91,92.53,-0.365
7.91,92.55,-0.365
7.91,92.57,-0.365
7.91,92.58,-0.365
7.91,92.6,-0.365
7.91,92.62,-0.365
7.92,92.63,-0.365
7.92,92.65,-0.365
7.92,92.67,-0.365
7.92,92.68,-0.365
7.92,92.7,-0.365
7.93,92.72,-0.365
7.93,92.73,-0.365
7.93,92.75,-0.365
7.93,92.77,-0.365
7.93,92.78,-0.365
7.93,92.8,-0.365
7.94,92.82,-0.365
7.94,92.83,-0.366
7.94,92.85,-0.366
7.94,92.87,-0.366
7.94,92.88,-0.366
7.94,92.9,-0.366
7.95,92.92,-0.366
7.95,92.93,-0.366
7.95,92.95,-0.366
7.95,92.97,-0.366
7.95,92.98,-0.366
7.95,93,-0.366
7.95,93.02,-0.366
7.96,93.04,-0.366
7.96,93.05,-0.366
7.96,93.07,-0.366
7.96,93.08,-0.366
7.96,93.1,-0.366
7.96,93.12,-0.366
7.97,93.13,-0.366
7.97,93.15,-0.366
7.97,93.17,-0.366
7.97,93.18,-0.366
7.97,93.2,-0.366
7.98,93.22,-0.366
7.98,93.23,-0.366
7.98,93.25,-0.366
7.98,93.27,-0.366
7.98,93.29,-0.366
7.98,93.3,-0.366
7.99,93.32,-0.366
7.99,93.34,-0.366
7.99,93.35,-0.366
7.99,93.37,-0.366
7.99,93.38,-0.366
7.99,93.4,-0.366
8,93.42,-0.366
8,93.43,-0.366
8,93.45,-0.366
8,93.47,-0.366
8,93.49,-0.366
8,93.5,-0.366
8,93.52,-0.366
8.01,93.54,-0.366
8.01,93.55,-0.366
8.01,93.57,-0.366
8.01,93.59,-0.366
8.01,93.6,-0.366
8.01,93.62,-0.366
8.02,93.64,-0.366
8.02,93.65,-0.366
8.02,93.67,-0.366
8.02,93.69,-0.366
8.02,93.7,-0.366
8.03,93.72,-0.366
8.03,93.74,-0.366
8.03,93.75,-0.366
8.03,93.77,-0.366
8.03,93.79,-0.366
8.03,93.8,-0.366
8.04,93.82,-0.366
8.04,93.84,-0.366
8.04,93.85,-0.366
8.04,93.87,-0.366
8.04,93.88,-0.366
8.04,93.9,-0.366
8.05,93.92,-0.366
8.05,93.94,-0.366
8.05,93.95,-0.366
8.05,93.97,-0.366
8.05,93.99,-0.366
8.05,94,-0.366
8.05,94.02,-0.366
8.06,94.04,-0.366
8.06,94.05,-0.366
8.06,94.07,-0.366
8.06,94.09,-0.366
8.06,94.1,-0.366
8.06,94.12,-0.366
8.07,94.13,-0.366
8.07,94.15,-0.366
8.07,94.17,-0.366
8.07,94.19,-0.367
8.07,94.2,-0.367
8.08,94.22,-0.367
8.08,94.24,-0.367
8.08,94.25,-0.367
8.08,94.27,-0.367
8.08,94.29,-0.367
8.08,94.3,-0.367
8.09,94.32,-0.367
8.09,94.34,-0.367
8.09,94.35,-0.367
8.09,94.37,-0.367
8.09,94.39,-0.367
8.09,94.4,-0.367
8.1,94.42,-0.367
8.1,94.44,-0.367
8.1,94.45,-0.367
8.1,94.47,-0.367
8.1,94.49,-0.367
8.1,94.5,-0.367
8.1,94.52,-0.367
8.11,94.54,-0.367
8.11,94.55,-0.367
8.11,94.57,-0.367
8.11,94.59,-0.367
8.11,94.6,-0.367
8.11,94.62,-0.367
8.12,94.64,-0.367
8.12,94.65,-0.367
8.12,94.67,-0.367
8.12,94.69,-0.367
8.12,94.7,-0.367
8.13,94.72,-0.367
8.13,94.74,-0.367
8.13,94.75,-0.367
8.13,94.77,-0.367
8.13,94.79,-0.367
8.13,94.8,-0.367
8.14,94.82,-0.367
8.14,94.84,-0.367
8.14,94.85,-0.367
8.14,94.87,-0.367
8.14,94.89,-0.367
8.14,94.9,-0.367
8.15,94.92,-0.367
8.15,94.94,-0.367
8.15,94.95,-0.367
8.15,94.97,-0.367
8.15,94.99,-0.367
8.15,95,-0.367
8.15,95.02,-0.367
8.16,95.04,-0.367
8.16,95.05,-0.367
8.16,95.07,-0.367
8.16,95.09,-0.367
8.16,95.1,-0.367
8.16,95.12,-0.367
8.17,95.14,-0.367
8.17,95.15,-0.367
8.17,95.17,-0.367
8.17,95.19,-0.367
8.17,95.2,-0.367
8.18,95.22,-0.367
8.18,95.24,-0.367
8.18,95.25,-0.367
8.18,95.27,-0.367
8.18,95.29,-0.367
8.18,95.3,-0.367
8.19,95.32,-0.367
8.19,95.34,-0.367
8.19,95.35,-0.367
8.19,95.37,-0.367
8.19,95.39,-0.367
8.19,95.4,-0.367
8.2,95.42,-0.367
8.2,95.44,-0.367
8.2,95.45,-0.367
8.2,95.47,-0.367
8.2,95.49,-0.367
8.2,95.5,-0.367
8.2,95.52,-0.367
8.21,95.54,-0.367
8.21,95.55,-0.367
8.21,95.57,-0.367
8.21,95.59,-0.367
8.21,95.6,-0.367
8.21,95.62,-0.368
8.22,95.64,-0.368
8.22,95.65,-0.368
8.22,95.67,-0.368
8.22,95.69,-0.368
8.22,95.7,-0.368
8.23,95.72,-0.368
8.23,95.74,-0.368
8.23,95.75,-0.368
8.23,95.77,-0.368
8.23,95.79,-0.368
8.23,95.8,-0.368
8.24,95.82,-0.368
8.24,95.84,-0.368
8.24,95.85,-0.368
8.24,95.87,-0.368
8.24,95.89,-0.368
8.24,95.9,-0.368
8.25,95.92,-0.368
8.25,95.94,-0.368
8.25,95.95,-0.368
8.25,95.97,-0.368
8.25,95.99,-0.368
8.25,96,-0.368
8.25,96.02,-0.368
8.26,96.04,-0.368
8.26,96.05,-0.368
8.26,96.07,-0.368
8.26,96.09,-0.368
8.26,96.1,-0.368
8.26,96.12,-0.368
8.27,96.14,-0.368
8.27,96.15,-0.368
8.27,96.17,-0.368
8.27,96.19,-0.368
8.27,96.2,-0.368
8.28,96.22,-0.368
8.28,96.24,-0.368
8.28,96.25,-0.368
8.28,96.27,-0.368
8.28,96.29,-0.368
8.28,96.3,-0.368
8.29,96.32,-0.368
8.29,96.34,-0.368
8.29,96.35,-0.368
8.29,96.37,-0.368
8.29,96.39,-0.368
8.29,96.41,-0.368
8.3,96.42,-0.368
8.3,96.44,-0.368
8.3,96.45,-0.368
8.3,96.47,-0.368
8.3,96.49,-0.368
8.3,96.5,-0.368
8.3,96.52,-0.368
8.31,96.54,-0.368
8.31,96.55,-0.368
8.31,96.57,-0.368
8.31,96.59,-0.368
8.31,96.6,-0.368
8.31,96.62,-0.368
8.32,96.64,-0.368
8.32,96.65,-0.368
8.32,96.67,-0.368
8.32,96.69,-0.368
8.32,96.71,-0.368
8.33,96.72,-0.368
8.33,96.74,-0.368
8.33,96.75,-0.368
8.33,96.77,-0.368
8.33,96.79,-0.368
8.33,96.8,-0.368
8.34,96.82,-0.368
8.34,96.84,-0.368
8.34,96.85,-0.368
8.34,96.87,-0.368
8.34,96.89,-0.368
8.34,96.91,-0.368
8.35,96.92,-0.368
8.35,96.94,-0.368
8.35,96.95,-0.368
8.35,96.97,-0.368
8.35,96.99,-0.368
8.35,97,-0.368
8.35,97.02,-0.368
8.36,97.04,-0.368
8.36,97.06,-0.369
8.36,97.07,-0.369
8.36,97.09,-0.369
8.36,97.11,-0.369
8.36,97.12,-0.369
8.37,97.14,-0.369
8.37,97.16,-0.369
8.37,97.17,-0.369
8.37,97.19,-0.369
8.37,97.21,-0.369
8.38,97.22,-0.369
8.38,97.24,-0.369
8.38,97.26,-0.369
8.38,97.27,-0.369
8.38,97.29,-0.369
8.38,97.31,-0.369
8.39,97.32,-0.369
8.39,97.34,-0.369
8.39,97.36,-0.369
8.39,97.37,-0.369
8.39,97.39,-0.369
8.39,97.4,-0.369
8.4,97.42,-0.369
8.4,97.44,-0.369
8.4,97.45,-0.369
8.4,97.47,-0.369
8.4,97.49,-0.369
8.4,97.51,-0.369
8.4,97.52,-0.369
8.41,97.54,-0.369
8.41,97.56,-0.369
8.41,97.57,-0.369
8.41,97.59,-0.369
8.41,97.61,-0.369
8.41,97.62,-0.369
8.42,97.64,-0.369
8.42,97.66,-0.369
8.42,97.67,-0.369
8.42,97.69,-0.369
8.42,97.71,-0.369
8.43,97.72,-0.369
8.43,97.74,-0.369
8.43,97.76,-0.369
8.43,97.77,-0.369
8.43,97.79,-0.369
8.43,97.81,-0.369
8.44,97.82,-0.369
8.44,97.84,-0.369
8.44,97.86,-0.369
8.44,97.87,-0.369
8.44,97.89,-0.369
8.44,97.91,-0.369
8.45,97.92,-0.369
8.45,97.94,-0.369
8.45,97.96,-0.369
8.45,97.97,-0.369
8.45,97.99,-0.369
8.45,98.01,-0.369
8.45,98.02,-0.369
8.46,98.04,-0.369
8.46,98.06,-0.369
8.46,98.07,-0.369
8.46,98.09,-0.369
8.46,98.11,-0.369
8.46,98.12,-0.369
8.47,98.14,-0.369
8.47,98.16,-0.369
8.47,98.17,-0.369
8.47,98.19,-0.369
8.47,98.21,-0.369
8.48,98.22,-0.369
8.48,98.24,-0.369
8.48,98.26,-0.369
8.48,98.27,-0.369
8.48,98.29,-0.369
8.48,98.31,-0.369
8.49,98.32,-0.369
8.49,98.34,-0.369
8.49,98.36,-0.369
8.49,98.37,-0.369
8.49,98.39,-0.369
8.49,98.41,-0.369
8.5,98.42,-0.369
8.5,98.44,-0.369
8.5,98.46,-0.369
8.5,98.47,-0.369
8.5,98.49,-0.369
8.5,98.51,-0.369
8.5,98.52,-0.369
8.51,98.54,-0.37
8.51,98.56,-0.37
8.51,98.57,-0.37
8.51,98.59,-0.37
8.51,98.61,-0.37
8.51,98.62,-0.37
8.52,98.64,-0.37
8.52,98.66,-0.37
8.52,98.67,-0.37
8.52,98.69,-0.37
8.52,98.71,-0.37
8.53,98.72,-0.37
8.53,98.74,-0.37
8.53,98.76,-0.37
8.53,98.77,-0.37
8.53,98.79,-0.37
8.53,98.81,-0.37
8.53,98.82,-0.37
8.54,98.84,-0.37
8.54,98.86,-0.37
8.54,98.87,-0.37
8.54,98.89,-0.37
8.54,98.91,-0.37
8.55,98.92,-0.37
8.55,98.94,-0.37
8.55,98.96,-0.37
8.55,98.97,-0.37
8.55,98.99,-0.37
8.55,99.01,-0.37
8.55,99.02,-0.37
8.56,99.04,-0.37
8.56,99.06,-0.37
8.56,99.07,-0.37
8.56,99.09,-0.37
8.56,99.11,-0.37
8.57,99.12,-0.37
8.57,99.14,-0.37
8.57,99.16,-0.37
8.57,99.17,-0.37
8.57,99.19,-0.37
8.57,99.21,-0.37
8.58,99.22,-0.37
8.58,99.24,-0.37
8.58,99.26,-0.37
8.58,99.27,-0.37
8.58,99.29,-0.37
8.58,99.31,-0.37
8.58,99.32,-0.37
8.59,99.34,-0.37
8.59,99.36,-0.37
8.59,99.37,-0.37
8.59,99.39,-0.37
8.59,99.41,-0.37
8.6,99.42,-0.37
8.6,99.44,-0.37
8.6,99.46,-0.37
8.6,99.47,-0.37
8.6,99.49,-0.37
8.6,99.51,-0.37
8.6,99.52,-0.37
8.61,99.54,-0.37
8.61,99.56,-0.37
8.61,99.57,-0.37
8.61,99.59,-0.37
8.61,99.61,-0.37
8.62,99.62,-0.37
8.62,99.64,-0.37
8.62,99.66,-0.37
8.62,99.67,-0.37
8.62,99.69,-0.37
8.62,99.71,-0.37
8.63,99.72,-0.37
8.63,99.74,-0.37
8.63,99.76,-0.37
8.63,99.77,-0.37
8.63,99.79,-0.37
8.63,99.81,-0.37
8.63,99.82,-0.37
8.64,99.84,-0.37
8.64,99.86,-0.37
8.64,99.87,-0.37
8.64,99.89,-0.37
8.64,99.91,-0.37
8.65,99.92,-0.37
8.65,99.94,-0.37
8.65,99.96,-0.37
8.65,99.97,-0.37
8.65,99.99,-0.37
8.65,100.01,-0.37
8.65,100.02,-0.37
8.66,100.04,-0.37
8.66,100.06,-0.37
8.66,100.07,-0.37
8.66,100.09,-0.37
8.66,100.11,-0.37
8.67,100.12,-0.37
8.67,100.14,-0.37
8.67,100.16,-0.371
8.67,100.17,-0.371
8.67,100.19,-0.371
8.67,100.21,-0.371
8.68,100.22,-0.371
8.68,100.24,-0.371
8.68,100.26,-0.371
8.68,100.27,-0.371
8.68,100.29,-0.371
8.68,100.31,-0.371
8.68,100.32,-0.371
8.69,100.34,-0.371
8.69,100.36,-0.371
8.69,100.37,-0.371
8.69,100.39,-0.371
8.69,100.41,-0.371
8.7,100.42,-0.371
8.7,100.44,-0.371
8.7,100.46,-0.371
8.7,100.47,-0.371
8.7,100.49,-0.371
8.7,100.51,-0.371
8.7,100.52,-0.371
8.71,100.54,-0.371
8.71,100.56,-0.371
8.71,100.57,-0.371
8.71,100.59,-0.371
8.71,100.61,-0.371
8.72,100.62,-0.371
8.72,100.64,-0.371
8.72,100.66,-0.371
8.72,100.67,-0.371
8.72,100.69,-0.371
8.72,100.71,-0.371
8.73,100.72,-0.371
8.73,100.74,-0.371
8.73,100.76,-0.371
8.73,100.77,-0.371
8.73,100.79,-0.371
8.73,100.81,-0.371
8.73,100.82,-0.371
8.74,100.84,-0.371
8.74,100.86,-0.371
8.74,100.87,-0.371
8.74,100.89,-0.371
8.74,100.91,-0.371
8.75,100.92,-0.371
8.75,100.94,-0.371
8.75,100.96,-0.371
8.75,100.97,-0.371
8.75,100.99,-0.371
8.75,101.01,-0.371
8.75,101.03,-0.371
8.76,101.04,-0.371
8.76,101.06,-0.371
8.76,101.08,-0.371
8.76,101.09,-0.371
8.76,101.11,-0.371
8.77,101.13,-0.371
8.77,101.14,-0.371
8.77,101.16,-0.371
8.77,101.17,-0.371
8.77,101.19,-0.371
8.77,101.21,-0.371
8.78,101.22,-0.371
8.78,101.24,-0.371
8.78,101.26,-0.371
8.78,101.27,-0.371
8.78,101.29,-0.371
8.78,101.31,-0.371
8.78,101.32,-0.371
8.79,101.34,-0.371
8.79,101.36,-0.371
8.79,101.37,-0.371
8.79,101.39,-0.371
8.79,101.41,-0.371
8.8,101.43,-0.371
8.8,101.44,-0.371
8.8,101.46,-0.371
8.8,101.48,-0.371
8.8,101.49,-0.371
8.8,101.51,-0.371
8.8,101.52,-0.371
8.81,101.54,-0.371
8.81,101.56,-0.371
8.81,101.57,-0.372
8.81,101.59,-0.372
8.81,101.61,-0.372
8.82,101.63,-0.372
8.82,101.64,-0.372
8.82,101.66,-0.372
8.82,101.68,-0.372
8.82,101.69,-0.372
8.82,101.71,-0.372
8.83,101.72,-0.372
8.83,101.74,-0.372
8.83,101.76,-0.372
8.83,101.77,-0.372
8.83,101.79,-0.372
8.83,101.81,-0.372
8.83,101.83,-0.372
8.84,101.84,-0.372
8.84,101.86,-0.372
8.84,101.87,-0.372
8.84,101.89,-0.372
8.84,101.91,-0.372
8.85,101.93,-0.372
8.85,101.94,-0.372
8.85,101.96,-0.372
8.85,101.98,-0.372
8.85,101.99,-0.372
8.85,102.01,-0.372
8.85,102.03,-0.372
8.86,102.04,-0.372
8.86,102.06,-0.372
8.86,102.07,-0.372
8.86,102.09,-0.372
8.86,102.11,-0.372
8.87,102.13,-0.372
8.87,102.14,-0.372
8.87,102.16,-0.372
8.87,102.17,-0.372
8.87,102.19,-0.372
8.87,102.21,-0.372
8.88,102.23,-0.372
8.88,102.24,-0.372
8.88,102.26,-0.372
8.88,102.28,-0.372
8.88,102.29,-0.372
8.88,102.31,-0.372
8.88,102.32,-0.372
8.89,102.34,-0.372
8.89,102.36,-0.372
8.89,102.37,-0.372
8.89,102.39,-0.372
8.89,102.41,-0.372
8.9,102.42,-0.372
8.9,102.44,-0.372
8.9,102.46,-0.372
8.9,102.48,-0.372
8.9,102.49,-0.372
8.9,102.51,-0.372
8.9,102.52,-0.372
8.91,102.54,-0.372
8.91,102.56,-0.372
8.91,102.58,-0.372
8.91,102.59,-0.372
8.91,102.61,-0.372
8.92,102.63,-0.372
8.92,102.64,-0.372
8.92,102.66,-0.372
8.92,102.67,-0.372
8.92,102.69,-0.372
8.92,102.71,-0.372
8.93,102.73,-0.372
8.93,102.74,-0.372
8.93,102.76,-0.372
8.93,102.77,-0.372
8.93,102.79,-0.372
8.93,102.81,-0.372
8.93,102.82,-0.372
8.94,102.84,-0.373
8.94,102.86,-0.373
8.94,102.87,-0.373
8.94,102.89,-0.373
8.94,102.91,-0.373
8.95,102.92,-0.373
8.95,102.94,-0.373
8.95,102.96,-0.373
8.95,102.98,-0.373
8.95,102.99,-0.373
8.95,103.01,-0.373
8.95,103.02,-0.373
8.96,103.04,-0.373
8.96,103.06,-0.373
8.96,103.08,-0.373
8.96,103.09,-0.373
8.96,103.11,-0.373
8.97,103.13,-0.373
8.97,103.14,-0.373
8.97,103.16,-0.373
8.97,103.18,-0.373
8.97,103.19,-0.373
8.97,103.21,-0.373
8.98,103.22,-0.373
8.98,103.24,-0.373
8.98,103.26,-0.373
8.98,103.27,-0.373
8.98,103.29,-0.373
8.98,103.31,-0.373
8.98,103.32,-0.373
8.99,103.34,-0.373
8.99,103.36,-0.373
8.99,103.37,-0.373
8.99,103.39,-0.373
8.99,103.41,-0.373
9,103.43,-0.373
9,103.44,-0.373
9,103.46,-0.373
9,103.47,-0.373
9,103.49,-0.373
9,103.51,-0.373
9,103.52,-0.373
9.01,103.54,-0.373
9.01,103.56,-0.373
9.01,103.58,-0.373
9.01,103.59,-0.373
9.01,103.61,-0.373
9.02,103.62,-0.373
9.02,103.64,-0.373
9.02,103.66,-0.373
9.02,103.67,-0.373
9.02,103.69,-0.373
9.02,103.71,-0.373
9.03,103.72,-0.373
9.03,103.74,-0.373
9.03,103.76,-0.373
9.03,103.77,-0.373
9.03,103.79,-0.373
9.03,103.81,-0.373
9.03,103.83,-0.373
9.04,103.84,-0.373
9.04,103.86,-0.373
9.04,103.87,-0.373
9.04,103.89,-0.373
9.04,103.91,-0.373
9.05,103.93,-0.373
9.05,103.94,-0.373
9.05,103.96,-0.373
9.05,103.98,-0.374
9.05,103.99,-0.374
9.05,104.01,-0.374
9.05,104.03,-0.374
9.06,104.04,-0.374
9.06,104.06,-0.374
9.06,104.08,-0.374
9.06,104.09,-0.374
9.06,104.11,-0.374
9.07,104.13,-0.374
9.07,104.14,-0.374
9.07,104.16,-0.374
9.07,104.18,-0.374
9.07,104.19,-0.374
9.07,104.21,-0.374
9.08,104.23,-0.374
9.08,104.24,-0.374
9.08,104.26,-0.374
9.08,104.28,-0.374
9.08,104.29,-0.374
9.08,104.31,-0.374
9.08,104.32,-0.374
